in:POINT_TRANSLATION,out:surface_normal_match_to_sun,img
40,-80,-40,40,40,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_40_-80_-40_40_40_NW iso.png
80,-80,40,40,-80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_80_-80_40_40_-80_NW iso.png
40,-80,-40,40,80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_40_-80_-40_40_80_NW iso.png
80,-80,40,40,-40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_80_-80_40_40_-40_NW iso.png
80,-40,40,40,-40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_40_40_-40_NW iso.png
-40,-80,80,80,-80,1787,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1787_-40_-80_80_80_-80_NW iso.png
80,-40,40,40,-80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_40_40_-80_NW iso.png
-80,80,-80,40,-40,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_-80_80_-80_40_-40_NW iso.png
40,-80,-40,-40,40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_40_-80_-40_-40_40_NW iso.png
80,40,-40,-80,-80,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_-40_-80_-80_NW iso.png
-80,-80,-40,-80,40,1840,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1840_-80_-80_-40_-80_40_NW iso.png
-40,80,40,80,80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_-40_80_40_80_80_NW iso.png
-80,80,80,-40,-80,1478,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1478_-80_80_80_-40_-80_NW iso.png
-80,-80,-80,40,40,1864,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1864_-80_-80_-80_40_40_NW iso.png
-80,-80,-80,-80,40,2014,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/2014_-80_-80_-80_-80_40_NW iso.png
-80,-80,-40,-80,80,1839,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1839_-80_-80_-40_-80_80_NW iso.png
-80,80,80,-80,40,1677,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1677_-80_80_80_-80_40_NW iso.png
80,40,80,-80,80,1833,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1833_80_40_80_-80_80_NW iso.png
-80,80,80,-80,80,1735,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1735_-80_80_80_-80_80_NW iso.png
80,40,-80,40,-40,1798,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1798_80_40_-80_40_-40_NW iso.png
40,40,80,40,80,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_80_40_80_NW iso.png
-80,-80,-80,-80,80,2072,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/2072_-80_-80_-80_-80_80_NW iso.png
-40,-40,-40,40,80,1652,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1652_-40_-40_-40_40_80_NW iso.png
80,40,40,80,-40,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_40_80_-40_NW iso.png
80,40,-80,40,-80,1798,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1798_80_40_-80_40_-80_NW iso.png
-40,-40,-40,-80,40,1653,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1653_-40_-40_-40_-80_40_NW iso.png
40,40,80,40,40,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_80_40_40_NW iso.png
80,80,40,-80,40,1868,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1868_80_80_40_-80_40_NW iso.png
-40,80,80,40,-40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_-40_80_80_40_-40_NW iso.png
40,80,40,-40,40,1774,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1774_40_80_40_-40_40_NW iso.png
-80,80,-80,40,80,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_-80_80_-80_40_80_NW iso.png
-40,-40,-40,-80,80,1652,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1652_-40_-40_-40_-80_80_NW iso.png
-40,80,80,40,-80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_-40_80_80_40_-80_NW iso.png
-80,-80,-40,-40,-80,1839,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1839_-80_-80_-40_-40_-80_NW iso.png
-40,-40,40,80,-80,1652,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1652_-40_-40_40_80_-80_NW iso.png
-80,80,-80,40,40,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_-80_80_-80_40_40_NW iso.png
40,-80,-80,40,-40,1523,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1523_40_-80_-80_40_-40_NW iso.png
-80,-40,-80,80,80,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-80_-40_-80_80_80_NW iso.png
-40,40,-40,-80,80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-40_40_-40_-80_80_NW iso.png
40,80,-40,80,80,1798,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1798_40_80_-40_80_80_NW iso.png
40,-40,40,-40,-40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_40_-40_40_-40_-40_NW iso.png
40,40,-80,40,40,1668,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1668_40_40_-80_40_40_NW iso.png
-40,-40,-40,-40,-80,1668,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1668_-40_-40_-40_-40_-80_NW iso.png
-80,-80,80,-80,-40,1899,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1899_-80_-80_80_-80_-40_NW iso.png
-40,40,-80,80,-80,1539,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1539_-40_40_-80_80_-80_NW iso.png
40,40,80,-40,40,1664,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1664_40_40_80_-40_40_NW iso.png
-40,40,-40,-40,-40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-40_40_-40_-40_-40_NW iso.png
-80,80,-40,-40,40,1446,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1446_-80_80_-40_-40_40_NW iso.png
-80,-80,80,-80,-80,1899,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1899_-80_-80_80_-80_-80_NW iso.png
-40,40,-40,-40,-80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-40_40_-40_-40_-80_NW iso.png
-80,-40,80,-80,40,1848,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1848_-80_-40_80_-80_40_NW iso.png
80,-40,-40,40,40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_-40_40_40_NW iso.png
80,-40,-40,40,80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_-40_40_80_NW iso.png
80,40,-80,80,80,1867,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1867_80_40_-80_80_80_NW iso.png
-80,-40,-80,-80,-80,1787,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1787_-80_-40_-80_-80_-80_NW iso.png
-80,40,40,80,-40,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_40_80_-40_NW iso.png
-40,-40,80,-80,-40,1712,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1712_-40_-40_80_-80_-40_NW iso.png
-40,40,80,-80,-40,1505,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1505_-40_40_80_-80_-40_NW iso.png
40,80,-80,80,40,1867,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1867_40_80_-80_80_40_NW iso.png
40,40,-40,40,80,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_-40_40_80_NW iso.png
80,80,-40,80,-80,1872,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1872_80_80_-40_80_-80_NW iso.png
-80,40,40,80,-80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_40_80_-80_NW iso.png
-40,-40,80,-80,-80,1712,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1712_-40_-40_80_-80_-80_NW iso.png
80,80,80,-40,-80,1867,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1867_80_80_80_-40_-80_NW iso.png
-80,-80,80,80,-80,1839,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1839_-80_-80_80_80_-80_NW iso.png
-80,40,-40,-80,80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_-40_-80_80_NW iso.png
80,80,80,-40,-40,1867,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1867_80_80_80_-40_-40_NW iso.png
80,80,-40,80,-40,1872,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1872_80_80_-40_80_-40_NW iso.png
-40,-80,-80,-80,-80,2001,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/2001_-40_-80_-80_-80_-80_NW iso.png
-40,40,80,-80,80,1505,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1505_-40_40_80_-80_80_NW iso.png
-40,40,80,-80,40,1506,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1506_-40_40_80_-80_40_NW iso.png
-40,80,-40,-80,40,1500,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1500_-40_80_-40_-80_40_NW iso.png
80,40,-40,80,40,1798,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1798_80_40_-40_80_40_NW iso.png
-40,-40,-80,40,40,1677,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1677_-40_-40_-80_40_40_NW iso.png
40,-40,80,40,-80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_40_-40_80_40_-80_NW iso.png
-80,-40,-80,-40,40,1788,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1788_-80_-40_-80_-40_40_NW iso.png
-80,40,-40,80,-40,1523,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1523_-80_40_-40_80_-40_NW iso.png
40,-40,80,40,-40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_40_-40_80_40_-40_NW iso.png
40,40,40,-40,80,1644,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1644_40_40_40_-40_80_NW iso.png
40,-40,-80,40,-80,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_40_-40_-80_40_-80_NW iso.png
80,-80,80,-80,-80,1505,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1505_80_-80_80_-80_-80_NW iso.png
40,-80,40,-80,-80,1518,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1518_40_-80_40_-80_-80_NW iso.png
40,80,80,80,80,1995,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1995_40_80_80_80_80_NW iso.png
-80,-40,-80,-40,80,1788,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1788_-80_-40_-80_-40_80_NW iso.png
80,-40,-40,80,-40,1524,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1524_80_-40_-40_80_-40_NW iso.png
80,80,40,40,-40,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_80_80_40_40_-40_NW iso.png
40,80,80,80,40,1789,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1789_40_80_80_80_40_NW iso.png
80,80,-40,-40,-80,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_80_80_-40_-40_-80_NW iso.png
-80,40,-80,-40,-80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_-80_-40_-80_NW iso.png
-80,-80,40,-80,40,1860,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1860_-80_-80_40_-80_40_NW iso.png
40,40,-40,40,-80,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_-40_40_-80_NW iso.png
-80,40,-80,-40,-40,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_-80_-40_-40_NW iso.png
-80,-40,-80,80,-80,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-80_-40_-80_80_-80_NW iso.png
-80,-40,-80,80,-40,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-80_-40_-80_80_-40_NW iso.png
-40,-80,-80,-40,40,1788,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1788_-40_-80_-80_-40_40_NW iso.png
40,40,40,80,-40,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_40_80_-40_NW iso.png
40,40,-40,40,-40,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_-40_40_-40_NW iso.png
-80,40,80,-80,80,1558,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1558_-80_40_80_-80_80_NW iso.png
-40,40,-40,40,80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-40_40_-40_40_80_NW iso.png
-80,-40,-40,80,40,1812,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1812_-80_-40_-40_80_40_NW iso.png
-80,40,80,-80,40,1559,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1559_-80_40_80_-80_40_NW iso.png
-40,-80,-80,-40,80,1788,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1788_-40_-80_-80_-40_80_NW iso.png
40,-80,40,-40,40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_40_-80_40_-40_40_NW iso.png
-40,40,-40,40,40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-40_40_-40_40_40_NW iso.png
-40,-80,-80,80,-80,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-40_-80_-80_80_-80_NW iso.png
-40,-80,-80,80,80,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-40_-80_-80_80_80_NW iso.png
-40,-80,-80,80,-40,1881,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1881_-40_-80_-80_80_-40_NW iso.png
-80,-80,40,80,-40,1839,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1839_-80_-80_40_80_-40_NW iso.png
40,-80,40,-40,80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_40_-80_40_-40_80_NW iso.png
40,-40,-40,80,80,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_40_-40_-40_80_80_NW iso.png
40,-40,-40,80,40,1486,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1486_40_-40_-40_80_40_NW iso.png
40,80,-80,-80,-40,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_40_80_-80_-80_-40_NW iso.png
-40,-80,-40,-80,-40,1787,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1787_-40_-80_-40_-80_-40_NW iso.png
80,40,-80,-80,-80,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_-80_-80_-80_NW iso.png
80,-40,80,-40,-40,1519,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1519_80_-40_80_-40_-40_NW iso.png
80,40,80,80,-80,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_80_80_-80_NW iso.png
-40,-80,80,-80,40,1848,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1848_-40_-80_80_-80_40_NW iso.png
-80,40,40,-40,-80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_-80_40_40_-40_-80_NW iso.png
80,-80,40,-80,-40,1465,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1465_80_-80_40_-80_-40_NW iso.png
40,-80,40,40,-40,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_40_-80_40_40_-40_NW iso.png
40,40,40,80,40,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_40_80_40_NW iso.png
40,-80,40,40,-80,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_40_-80_40_40_-80_NW iso.png
-80,-40,80,-80,-40,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_-80_-40_80_-80_-40_NW iso.png
40,-40,40,-40,80,1446,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1446_40_-40_40_-40_80_NW iso.png
40,40,40,80,80,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_40_80_80_NW iso.png
-40,80,-80,-80,-80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_-40_80_-80_-80_-80_NW iso.png
80,80,-80,40,-40,1872,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1872_80_80_-80_40_-40_NW iso.png
-80,-40,80,-80,-80,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_-80_-40_80_-80_-80_NW iso.png
80,-40,-80,-40,-40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_-80_-40_-40_NW iso.png
-40,80,-80,-80,-40,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_-40_80_-80_-80_-40_NW iso.png
80,-80,80,40,-80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_80_-80_80_40_-80_NW iso.png
80,-80,80,40,-40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_80_-80_80_40_-40_NW iso.png
-40,80,-80,80,-40,1593,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1593_-40_80_-80_80_-40_NW iso.png
-40,-40,80,80,-80,1652,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1652_-40_-40_80_80_-80_NW iso.png
40,-40,40,-40,40,1446,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1446_40_-40_40_-40_40_NW iso.png
-80,80,-40,80,40,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_-80_80_-40_80_40_NW iso.png
80,80,-80,40,-80,1872,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1872_80_80_-80_40_-80_NW iso.png
40,-80,-40,40,-40,1498,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1498_40_-80_-40_40_-40_NW iso.png
80,-40,-80,-40,-80,1499,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1499_80_-40_-80_-40_-80_NW iso.png
80,-40,-80,-40,80,1500,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1500_80_-40_-80_-40_80_NW iso.png
40,40,-80,-80,-40,1643,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1643_40_40_-80_-80_-40_NW iso.png
40,80,80,-80,-80,1833,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1833_40_80_80_-80_-80_NW iso.png
-80,40,40,40,80,1521,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1521_-80_40_40_40_80_NW iso.png
-40,-80,80,-80,-40,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_-40_-80_80_-80_-40_NW iso.png
-80,80,-40,80,80,1470,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1470_-80_80_-40_80_80_NW iso.png
40,80,80,-80,-40,1833,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1833_40_80_80_-80_-40_NW iso.png
80,40,40,-40,-40,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_40_-40_-40_NW iso.png
80,40,40,-40,-80,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_40_-40_-80_NW iso.png
80,40,-40,-80,-40,1773,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1773_80_40_-40_-80_-40_NW iso.png
-40,-80,80,-80,-80,1847,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1847_-40_-80_80_-80_-80_NW iso.png
-80,80,40,-80,-40,1465,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1465_-80_80_40_-80_-40_NW iso.png
80,-40,-40,-80,40,1500,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1500_80_-40_-40_-80_40_NW iso.png
-80,80,40,80,40,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-80_80_40_80_40_NW iso.png
-40,-40,40,-80,40,1673,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1673_-40_-40_40_-80_40_NW iso.png
80,40,80,-80,40,1834,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1834_80_40_80_-80_40_NW iso.png
-80,-80,-80,-80,-40,1862,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1862_-80_-80_-80_-80_-40_NW iso.png
-80,80,80,80,-80,1445,https://raw.githubusercontent.com/EvanOJ/DesignExplorer/master/1445_-80_80_80_80_-80_NW iso.png
